Person ID,weight,BIRTHDAY,Gender,Number_of children,People_in_Household
221636,8267.02,19580501,male,0,2-HH
88042,2930.96,19510601,male,0,2-HH
555557,1762.83,19551101,female,0,2-HH
60475,2360.46,19600401,male,0,2-HH
40284743,3555.06,19701201,female,0,1 -HH (female)
484602261,#NULL!,19731001,male,0,5-HH
159906,11184.79,19741001,female,0,4-HH
346544,2739.54,19481201,female,0,2-HH
19812360,4230.08,19441101,male,0,2-HH
290695502,#NULL!,19590101,male,0,2-HH
102977377,1112.79,19610101,female,0,1 -HH (female)
347392802,#NULL!,19581201,male,0,2-HH
920752495,#NULL!,19690401,female,0,1 -HH (female)
67263,5072.56,19760201,male,0,2-HH
518357,2188.06,19770101,female,0,2-HH
57539,2555.09,19671201,female,0,2-HH
57868,1814.07,19510701,male,0,2-HH
734,1667.12,19780401,female,0,2-HH
9071,3057.89,19840101,male,0,2-HH
838151804,4010.62,19701101,female,0,3-HH
61255257,26625.49,20030701,female,0,3-HH
6341,2654.62,19680301,female,0,2-HH
87661440,1210.39,19480101,female,0,2-HH
3341,5865.61,19520801,male,0,2-HH
2234319,2000.23,19460801,female,0,1 -HH (female)
9802,2966.01,19620901,male,0,2-HH
6371725,7376.96,19741001,male,0,4-HH
60117,6471.16,19440501,male,0,2-HH
54589054,1578.65,19431101,female,0,2-HH
3875,#NULL!,19510601,male,0,2-HH
9582,6150.12,19600801,female,0,1 -HH (female)
42960577,3677.64,19620201,male,0,2-HH
2738,10720.14,19810801,male,1 child,4-HH
883572,3900.77,19770901,male,1 child,3-HH
9893,1896.40,19790701,female,0,1 -HH (female)
60776148,#NULL!,19541001,female,0,2-HH
7197,2468.21,19690101,female,0,2-HH
4558627,2153.29,19630201,female,0,1 -HH (female)
9039,#NULL!,19600601,male,0,4-HH
83163472,2739.54,19320801,female,0,2-HH
12611262,2596.38,19710101,male,0,1-HH (male)
9237,5662.91,19750801,female,0,3-HH
56017792,1893.34,19670401,male,0,1-HH (male)
978,2518.28,19581201,male,0,1-HH (male)
30973,2644.97,19390401,female,0,1 -HH (female)
428174162,#NULL!,19380501,male,0,2-HH
87242819,5394.16,19900401,male,1 child,2-HH
395,2000.23,19551101,female,0,1 -HH (female)
185729,3993.45,19750101,female,0,2-HH
807037,7280.15,19790401,female,2 Children,5-HH
31099,9147.55,19610801,female,0,4-HH
3464,1578.65,19401201,female,0,2-HH
82120497,5785.80,19441101,male,0,1-HH (male)
25762,4018.12,19640501,female,0,2-HH
355089,3542.77,19400801,female,0,2-HH
814107552,5868.55,19590501,male,0,1-HH (male)
811368,3371.63,19611001,male,0,2-HH
61701163,2739.54,19601201,female,0,2-HH
7845847,3900.77,19730401,male,0,4-HH
968970234,7790.67,19680701,female,0,4-HH
6017111,26361.47,20070201,female,0,4-HH
20754431,2966.01,19560201,male,0,2-HH
18840,1578.65,19510201,female,0,2-HH
56911,#NULL!,19520301,male,0,2-HH
2904724,1739.96,19500401,male,0,1-HH (male)
23256,#NULL!,19620301,female,0,3-HH
1865,3267.22,19670201,male,0,2-HH
34528,7746.09,19521001,male,0,2-HH
1389415,6495.48,19470201,female,0,2-HH
5212,4960.51,19551201,female,0,2-HH
68685,#NULL!,19810401,male,0,2-HH
53599975,#NULL!,19650901,male,0,2-HH
938958171,2119.76,19490101,female,0,2-HH
226366,#NULL!,19771201,male,0,3-HH
778968856,2181.94,19640301,male,0,1-HH (male)
1745667,6345.25,19750601,male,0,4-HH
44327,2366.51,19500301,male,0,2-HH
737752481,718.05,19510901,female,0,2-HH
1890,2915.84,19511201,male,0,1-HH (male)
7399120,6223.95,19480701,female,0,3-HH
57158,3091.71,19650101,male,0,1-HH (male)
213588505,5083.80,19580501,female,0,2-HH
52475,#NULL!,19580101,male,0,2-HH
78237,#NULL!,19820801,male,1 child,3-HH
6136,3430.45,19670501,female,0,2-HH
5084658,#NULL!,19781201,male,0,2-HH
8292585,3829.50,19610101,male,0,1-HH (male)
75487,15969.81,19951101,female,0,2-HH
718534,9147.41,19640401,male,0,2-HH
8901,7258.97,19630701,female,0,2-HH
6125,6841.07,19660201,male,0,3-HH
847,842.59,19540401,female,0,1 -HH (female)
7627048,#NULL!,19420101,female,0,1 -HH (female)
4694,2518.28,19490801,male,0,1-HH (male)
3250522,2280.65,19551101,male,0,1-HH (male)
41903082,1814.07,19610401,male,0,2-HH
98427,4168.45,19760601,female,1 child,4-HH
922785715,1893.34,19630201,male,0,1-HH (male)
40705,#NULL!,19590801,male,0,2-HH
2605585,5033.29,19730601,male,0,3-HH
52354854,5083.80,19491201,female,0,2-HH
67354,6650.52,19621201,female,0,2-HH
211841,#NULL!,19840801,male,1 child,4-HH
694482,718.05,19550201,female,0,1 -HH (female)
3788,#NULL!,19381101,female,0,1 -HH (female)
254545641,4915.81,19850101,female,0,1 -HH (female)
84268,3070.72,19610201,male,0,1-HH (male)
6221,1440.42,19540301,female,0,2-HH
365134036,5944.94,19731001,male,0,3-HH
5814,5171.50,19681101,female,0,3-HH
15752,#NULL!,19490101,female,0,1 -HH (female)
877419452,5352.93,19650201,female,0,1 -HH (female)
40158,#NULL!,19710201,male,0,3-HH
4487,4240.94,19520201,male,0,2-HH
327686,8195.97,19811001,male,0,1-HH (male)
2389,1308.85,19670501,female,0,1 -HH (female)
9066,#NULL!,19610501,male,0,2-HH
9423,1308.85,19630201,female,0,1 -HH (female)
43640,5259.38,19830501,male,1 child,4-HH
4214549,5259.38,19840701,male,1 child,4-HH
1762,7705.09,19740301,female,0,2-HH
5105,7361.03,19870201,male,2 Children,6-HH
234919,5314.70,19681101,female,0,3-HH
3401,2606.44,19670701,female,0,2-HH
259005,2578.70,19670601,male,0,2-HH
83686846,8310.08,19891201,male,1 child,5-HH
2255,18178.49,19900101,female,1 child,5-HH
5057,718.05,19610701,female,0,3-HH
856673,5692.25,19421101,female,0,2-HH
31961,3542.77,19610901,female,0,2-HH
58794,2942.35,19851001,male,0,2-HH
3468414,1210.39,19610701,female,0,2-HH
11943708,5865.61,19570701,male,0,2-HH
8834,5712.65,19880801,female,0,1 -HH (female)
970093,5086.49,19790901,male,0,4-HH
48999,1346.59,19650501,male,0,1-HH (male)
9468,2596.38,19681001,male,0,1-HH (male)
7002,3933.48,19700501,female,0,2-HH
18927,#NULL!,19810101,male,1 child,3-HH
8176,13033.03,19830601,female,0,1 -HH (female)
8487,8219.48,19840701,male,1 child,4-HH
92469891,7777.45,19811001,female,1 child,4-HH
7797,3453.56,19630101,female,0,2-HH
3364924,2140.58,19641001,female,0,1 -HH (female)
98688,4761.87,19511201,male,0,2-HH
5303,2425.77,19550601,female,0,2-HH
37598560,6495.48,19580101,female,0,2-HH
66278,#NULL!,19850401,male,1 child,4-HH
44029543,#NULL!,19670601,male,0,2-HH
4814,3115.83,19690701,female,0,1 -HH (female)
31111,3975.86,19510801,male,0,2-HH
221710,6300.44,19720201,male,0,1-HH (male)
894839831,2677.72,19690901,female,0,2-HH
113227,2363.40,19480701,male,0,1-HH (male)
2763,5083.80,19551101,female,0,2-HH
15120,8350.85,19811201,male,0,1-HH (male)
7617288,3733.55,19491201,male,0,1-HH (male)
781104545,2431.33,19850401,male,0,1-HH (male)
2560,11064.09,19930801,male,0,2-HH
2075,8195.97,19761001,male,0,1-HH (male)
13686,#NULL!,19610701,male,0,2-HH
39403276,1662.50,19640101,male,0,1-HH (male)
9963871,3961.46,19860101,male,0,1-HH (male)
658424666,3360.68,19590301,male,0,1-HH (male)
428842284,1667.12,19800501,female,0,2-HH
72505,1608.68,19780501,male,0,2-HH
7569,4916.24,19790201,female,0,4-HH
9145428,4002.58,19861201,female,0,1 -HH (female)
793018508,6708.71,19821101,female,0,2-HH
201397,6643.85,19880201,male,0,2-HH
31305066,#NULL!,19481101,male,0,1-HH (male)
16229,#NULL!,19630401,male,0,1-HH (male)
27697,1893.34,19700801,male,0,1-HH (male)
26516552,4743.66,19860201,male,0,3-HH
346187,4064.36,19880301,female,0,2-HH
53478166,13033.03,19850101,female,0,1 -HH (female)
3973,#NULL!,19570901,male,0,1-HH (male)
300241,1527.30,19580701,female,0,2-HH
409483,#NULL!,19670101,male,0,4-HH
449811,4685.90,19620301,female,0,1 -HH (female)
901705,2673.81,19630101,female,0,1 -HH (female)
873347,1148.60,19570201,female,0,1 -HH (female)
46740940,4181.59,19630801,male,0,1-HH (male)
92570990,4617.94,19480401,female,0,1 -HH (female)
556984438,3011.74,19690301,female,0,1 -HH (female)
370076,2739.54,19551101,female,0,2-HH
2353575,#NULL!,19590101,male,0,2-HH
548735,9938.74,19800201,male,0,4-HH
5418,2202.37,19400301,female,0,2-HH
375584,3200.02,19520101,male,0,2-HH
828087037,#NULL!,19490101,male,0,2-HH
9370,#NULL!,19600401,female,0,1 -HH (female)
30538,1608.68,19761201,male,0,2-HH
14625,10548.78,19770701,female,1 child,3-HH
357563712,2131.09,19500901,female,0,2-HH
28194,6471.16,19540401,male,0,2-HH
1692,3900.77,19770101,male,0,3-HH
735432,4714.87,19840101,female,0,2-HH
9178,4714.87,19840101,female,0,2-HH
28746922,2363.40,19430401,male,0,1-HH (male)
2419099,5152.85,19890501,female,0,2-HH
67427892,10776.71,19940501,male,0,2-HH
90378,2363.99,19750701,male,0,1-HH (male)
59483790,3840.47,19830401,female,0,1 -HH (female)
68985562,2760.61,19770601,male,0,2-HH
46206253,2606.44,19680601,female,0,2-HH
63741960,6040.79,19851101,male,0,4-HH
7130720,6150.12,19530901,female,0,1 -HH (female)
74461584,#NULL!,19631101,male,0,1-HH (male)
6176,#NULL!,19441201,female,0,2-HH
900063,903.59,19760601,female,1 child,5-HH
6111,1703.59,19801201,male,1 child,5-HH
2090111,2596.38,19650501,male,0,1-HH (male)
4250653,5847.31,19520401,male,0,2-HH
4281,#NULL!,19750101,male,0,4-HH
36456248,8619.74,19791001,female,0,2-HH
4152,23339.11,20050201,female,0,3-HH
846962001,2729.60,19760201,female,0,2-HH
966103,2671.15,19790101,male,0,2-HH
9464,3294.45,19771101,male,0,3-HH
553904,3505.32,19751101,female,0,3-HH
2105736,#NULL!,19780901,male,1 child,3-HH
760456625,3718.85,19701101,male,0,4-HH
701803,26361.47,20040401,female,0,4-HH
792098,2117.47,19680801,female,0,1 -HH (female)
1768988,#NULL!,19910101,male,0,2-HH
44876968,4136.91,19910901,male,0,1-HH (male)
21406,6864.17,19710401,male,0,4-HH
519523,2030.85,19750501,female,0,1 -HH (female)
4334772,2808.24,19620301,male,0,1-HH (male)
15680,#NULL!,19660901,male,0,3-HH
7703207,1733.19,19480301,female,0,1 -HH (female)
360798,6645.52,19800401,female,0,3-HH
14059,718.05,19650201,male,0,3-HH
16454,4605.71,19830901,female,0,1 -HH (female)
89014,1346.59,19680101,male,0,1-HH (male)
1593,3518.45,19580701,male,0,2-HH
808694855,#NULL!,19611201,male,0,2-HH
4562,3749.87,19901201,female,0,1 -HH (female)
5510,845.14,19820401,male,0,3-HH
30904286,1897.97,19710401,female,0,1 -HH (female)
18963,8507.61,19690201,female,0,3-HH
4946372,8823.51,19690901,male,0,3-HH
257037,33349.25,19971001,male,0,3-HH
4722280,#NULL!,19610501,male,0,1-HH (male)
246193199,8046.22,19880301,male,2 Children,5-HH
17373,9354.82,19880701,female,2 Children,5-HH
4079145,5336.39,19600601,female,0,4-HH
5259,7203.70,19721201,male,0,4-HH
89664,#NULL!,19830901,male,0,3-HH
256351483,4617.94,19611001,female,0,1 -HH (female)
62259504,#NULL!,19470401,female,0,1 -HH (female)
2309,3975.86,19521201,male,0,2-HH
4935258,7191.78,19451001,female,0,2-HH
633263,5177.17,19611001,male,0,2-HH
885013,4861.03,19870701,female,0,1 -HH (female)
7947891,8136.82,19851201,male,1 child,3-HH
6753210,4035.54,19721201,male,0,2-HH
10207,1914.68,19501201,female,0,2-HH
4634553,1688.49,19791101,female,0,1 -HH (female)
362005185,4689.75,19761101,female,0,2-HH
989190,#NULL!,19821201,female,0,2-HH
503852,6793.36,19841001,female,0,2-HH
57065302,2828.97,19750501,male,0,1-HH (male)
36379,1913.45,19770201,female,0,1 -HH (female)
20958857,4951.63,19841001,female,0,1 -HH (female)
63289,4463.53,19680601,female,0,4-HH
34820273,8062.20,19630701,female,0,2-HH
123320424,3651.09,19790701,female,0,2-HH
5985,4021.40,19790301,female,0,5-HH
9336616,2443.54,19800501,female,0,2-HH
221067,#NULL!,19501101,male,0,2-HH
8560,#NULL!,19830401,male,0,3-HH
38125676,6303.15,19750301,female,0,4-HH
301980323,1216.45,19501001,female,0,2-HH
812464765,3587.75,19800901,male,0,1-HH (male)
26100,9510.21,19770201,male,0,2-HH
5665,2412.49,19820401,female,0,1 -HH (female)
332484,5654.13,19830101,female,0,1 -HH (female)
90342827,3290.33,19640401,male,0,2-HH
643735990,4830.76,19881101,female,0,1 -HH (female)
743878987,5109.32,19630101,female,0,1 -HH (female)
48437115,2131.09,19520601,female,0,2-HH
60883,3518.45,19520501,male,0,2-HH
3353,2632.00,19820501,female,0,1 -HH (female)
37281734,7459.00,19511201,female,0,2-HH
9237,3524.46,19850401,male,0,1-HH (male)
661573,3433.86,19831201,male,0,1-HH (male)
539405,5314.31,19361001,male,0,2-HH
67025,6687.61,19790801,male,0,4-HH
282973100,6303.15,19790501,female,0,4-HH
616877107,6074.31,19660101,female,0,2-HH
6877915,18178.49,19880701,female,1 child,4-HH
960711548,8619.74,19790501,female,0,2-HH
207616,#NULL!,19620101,male,0,1-HH (male)
641770,4853.47,19700501,female,0,2-HH
49455,#NULL!,19580701,male,0,1-HH (male)
1733,6878.06,19840301,male,0,4-HH
9107,5146.83,19781201,female,0,4-HH
143378843,2591.34,19810801,male,0,1-HH (male)
18105330,6431.23,19840101,female,1 child,3-HH
7943156,2340.73,19830101,male,0,1-HH (male)
664315,1280.27,19601201,female,0,1 -HH (female)
1033,806.78,19590401,female,0,1 -HH (female)
85170694,2187.10,19520901,female,0,2-HH
72468,3677.64,19520201,male,0,2-HH
9849,5083.80,19540801,female,0,2-HH
394500979,#NULL!,19721101,male,0,1-HH (male)
56427,7897.71,19720501,male,0,2-HH
1682,8062.20,19670401,female,0,2-HH
85002131,2606.44,19691101,female,0,2-HH
6782949,4960.51,19561101,female,0,2-HH
98939072,2117.47,19720701,female,0,1 -HH (female)
7526639,2124.77,19760501,male,0,2-HH
3847982,#NULL!,19670201,male,0,1-HH (male)
459252,5490.64,19590901,male,0,2-HH
4808187,#NULL!,19600201,male,0,1-HH (male)
8298,4009.27,19750301,female,2 Children,4-HH
88756195,1445.73,19450901,female,0,1 -HH (female)
285247,1559.58,19710401,female,0,5-HH
424431,718.05,19501101,female,0,2-HH
8208,5428.85,19800701,male,0,5-HH
36902,4804.46,19780301,female,0,5-HH
717621,2718.80,19550101,female,0,3-HH
7495,14734.76,19970701,female,0,3-HH
319996,2131.09,19430201,female,0,2-HH
976930056,7258.97,19651101,female,0,2-HH
4192,800.21,19720601,male,0,1-HH (male)
91953,2363.40,19500401,male,0,1-HH (male)
6808771,4398.44,19550501,female,0,1 -HH (female)
32442548,7746.09,19490201,male,0,2-HH
31029008,#NULL!,19781201,male,0,5-HH
352646,3423.42,19570401,male,0,2-HH
378757,#NULL!,19611001,male,0,2-HH
8404,4034.72,19860101,female,0,1 -HH (female)
65509521,718.05,19540201,female,0,1 -HH (female)
8847854,3258.30,19480201,male,0,2-HH
75374,777.10,19711201,male,0,1-HH (male)
95561,1440.42,19501101,female,0,2-HH
945146,6436.11,19520601,male,0,2-HH
72646091,2213.51,19820501,female,0,2-HH
332693556,4535.71,19851201,male,0,2-HH
4956804,3057.89,19880601,male,0,2-HH
2083,806.78,19610701,female,0,1 -HH (female)
7802566,#NULL!,19600401,male,0,1-HH (male)
16740,2847.89,19681101,male,0,2-HH
2163,6465.01,19691001,male,0,1-HH (male)
42801,7078.54,19810301,female,0,1 -HH (female)
10314529,893.28,19570601,female,0,1 -HH (female)
1682888,1732.89,19760301,male,0,1-HH (male)
4033070,3542.77,19570401,female,0,2-HH
800339197,8267.02,19530301,male,0,2-HH
1108328,5033.29,19731201,male,0,4-HH
2870869,3900.77,19780101,male,2 Children,7-HH
964240772,5385.70,19780801,male,0,5-HH
86450,4135.51,19590801,male,0,1-HH (male)
8462525,3200.02,19590101,male,0,2-HH
1099328,4617.94,19520901,female,0,1 -HH (female)
8197,6184.66,19630601,female,0,1 -HH (female)
833630,5246.94,19700501,male,0,3-HH
45363,16159.67,20010401,female,0,3-HH
1275925,3733.55,19620401,male,0,1-HH (male)
98796,2418.25,19740401,male,0,2-HH
549353343,2483.88,19581101,female,0,5-HH
300625,5505.38,19440301,female,0,1 -HH (female)
488065,#NULL!,19610801,female,0,1 -HH (female)
65379,3840.47,19870701,female,0,1 -HH (female)
3320,4416.86,19740301,male,0,3-HH
639089517,1685.61,19660801,male,0,1-HH (male)
861453634,7746.09,19600701,male,0,2-HH
3786,12813.53,19860701,female,0,1 -HH (female)
4324480,#NULL!,19810301,male,0,3-HH
429685122,3810.74,19590901,male,0,2-HH
32785,5032.45,19510201,female,0,2-HH
6390,#NULL!,19790201,male,0,2-HH
64117448,718.05,19540501,female,0,1 -HH (female)
9658,1815.64,19740101,male,0,1-HH (male)
640415,4240.94,19611001,male,0,2-HH
4573,3721.92,19730501,female,0,3-HH
6561,4416.86,19730601,male,0,3-HH
71063352,#NULL!,19591001,male,0,2-HH
98315211,6687.61,19800201,male,0,3-HH
73335277,6303.15,19760301,female,0,3-HH
9847,#NULL!,19581101,female,0,1 -HH (female)
5307557,#NULL!,19731201,male,0,1-HH (male)
5352366,2658.16,19860701,male,0,1-HH (male)
41637153,4044.24,19781201,male,0,1-HH (male)
48685905,1426.76,19710301,male,0,2-HH
7745,9759.89,19810601,female,1 child,3-HH
254727,6345.25,19731101,male,0,4-HH
6159188,1148.60,19461001,female,0,1 -HH (female)
40890,8798.58,19731001,male,0,2-HH
3436,7505.53,19680501,female,0,3-HH
45484162,#NULL!,19691001,male,0,7-HH
97960,3975.86,19580301,male,0,2-HH
470583448,4034.72,19910101,female,0,1 -HH (female)
1206971,1445.73,19580301,female,0,1 -HH (female)
189412576,#NULL!,19570901,male,0,1-HH (male)
4113638,#NULL!,19460901,male,0,2-HH
94792290,1112.79,19610401,female,0,1 -HH (female)
250,#NULL!,19630501,female,0,1 -HH (female)
726693,2847.85,19730401,female,0,2-HH
1687,2658.16,19830201,male,0,1-HH (male)
88478357,3733.55,19590201,male,0,1-HH (male)
522258119,#NULL!,19621001,male,0,1-HH (male)
768293951,2644.97,19420501,female,0,1 -HH (female)
727316,#NULL!,19470901,female,0,1 -HH (female)
5080697,#NULL!,19821201,female,0,2-HH
4869,3542.77,19570901,female,0,2-HH
89574,1216.45,19560601,female,0,2-HH
6199381,7666.28,19830101,female,0,2-HH
39918,3649.65,19680301,female,0,1 -HH (female)
9955,#NULL!,19540601,male,0,2-HH
38255035,2684.32,19570301,female,0,2-HH
1751100,1244.59,19780701,female,0,1 -HH (female)
233537957,3953.85,19500201,female,0,2-HH
97823,4961.35,19780901,male,0,3-HH
166,6687.61,19810801,male,0,4-HH
832348,3379.56,19820301,female,0,3-HH
37383,718.05,19810701,female,1 child,5-HH
671,1141.28,19881201,male,1 child,5-HH
5270068,6252.61,19681101,female,0,1 -HH (female)
11260,6345.25,19780501,male,0,3-HH
40948121,6645.52,19781001,female,0,3-HH
387328,35149.08,20020801,female,0,3-HH
59951513,5349.98,19860201,male,0,3-HH
718465,16996.26,19970201,female,0,1 -HH (female)
494467,2007.80,19470101,female,0,2-HH
2302253,#NULL!,19670201,male,0,2-HH
74131,8619.74,19770201,female,0,2-HH
279563,3414.05,19720901,male,0,2-HH
3876,3794.58,19670701,female,0,4-HH
2755939,2723.69,19730401,male,0,4-HH
2877147,2360.46,19600801,male,0,2-HH
85322,7505.53,19650401,female,0,4-HH
749109,#NULL!,19810901,male,0,4-HH
28331575,4509.54,19780901,female,0,2-HH
586249,19093.31,19940701,female,0,2-HH
983513778,4956.97,19790501,female,0,2-HH
769988861,6587.00,19600501,male,0,4-HH
179036633,5642.40,19600901,female,0,4-HH
9078,3881.71,19870101,female,0,1 -HH (female)
808267614,2890.87,19680401,female,0,1 -HH (female)
7613,7161.61,19750501,female,0,3-HH
3851,6893.01,19470101,male,0,3-HH
9369178,#NULL!,19740501,female,0,3-HH
5773857,2974.57,19790101,female,0,2-HH
789,4740.16,19840701,female,0,1 -HH (female)
84186,3710.40,19770501,female,0,6-HH
7456,5662.91,19820501,female,1 child,4-HH
3043552,14995.28,19821101,male,1 child,4-HH
9909,6391.90,19870401,male,0,4-HH
40749,718.05,19621001,female,0,2-HH
4993765,1426.76,19640201,male,0,2-HH
6629941,2990.33,19490801,female,0,2-HH
1902749,3346.24,19700501,male,0,1-HH (male)
80596,5944.94,19770101,male,0,3-HH
84287,4830.76,19830401,female,0,1 -HH (female)
564505934,2055.53,19710301,female,0,1 -HH (female)
19201,8293.78,19790901,female,0,1 -HH (female)
332677479,5712.65,19900901,female,0,1 -HH (female)
1843567,1896.40,19781101,female,0,1 -HH (female)
21925,3988.33,19800701,male,0,2-HH
678938,#NULL!,19540701,male,0,1-HH (male)
9954630,2527.27,19590601,female,0,1 -HH (female)
42067402,3360.68,19620801,male,0,1-HH (male)
479388,2518.28,19580901,male,0,1-HH (male)
1515014,4136.91,19841201,male,0,1-HH (male)
572789,12344.72,19920301,male,0,1 -HH (female)
92785267,2760.61,19730901,male,0,2-HH
315155580,#NULL!,19721201,male,0,1-HH (male)
824555832,2324.04,19620301,male,0,1-HH (male)
352871385,1701.04,19540801,female,0,1 -HH (female)
20418,#NULL!,19530201,male,0,2-HH
833997,2105.97,19650601,female,0,3-HH
914652,1771.60,19540201,male,0,1-HH (male)
6026,#NULL!,19470201,female,0,1 -HH (female)
542113002,881.51,19581201,male,0,1-HH (male)
5293,903.59,19780701,female,0,5-HH
7088632,1691.80,19671201,female,0,2-HH
431798885,6860.87,19740701,male,0,6-HH
96306943,14874.64,19980301,female,0,1 -HH (female)
8228,2412.49,19770701,female,0,1 -HH (female)
580629976,2280.65,19501201,male,0,1-HH (male)
2592085,11071.26,19810901,male,0,4-HH
992133767,3507.69,19590601,female,0,4-HH
468362425,27150.35,20070801,female,0,4-HH
2625331,2581.77,19771001,female,0,2-HH
20005,2760.61,19820401,male,0,2-HH
21833,1762.04,19810301,female,0,3-HH
864402,3695.75,19720601,male,0,6-HH
51644483,3165.23,19810501,female,0,1 -HH (female)
9470545,4554.20,19630701,male,0,4-HH
5567487,#NULL!,19530101,male,0,2-HH
19476,3360.68,19570401,male,0,1-HH (male)
542291132,8136.82,19860201,male,0,4-HH
614445575,3651.09,19750101,female,0,2-HH
53220001,3693.18,19780501,male,0,2-HH
6927743,5032.45,19530401,female,0,2-HH
360227,2079.74,19491201,female,0,2-HH
52191,4002.58,19840301,female,0,1 -HH (female)
1897331,19610.66,20010801,female,0,3-HH
2110645,5033.29,19770201,male,0,3-HH
92410482,2183.21,19790101,female,0,2-HH
4256,7674.58,19690801,male,0,1-HH (male)
2191858,#NULL!,19490101,female,0,1 -HH (female)
4674319,2187.10,19421201,female,0,2-HH
2070,4125.67,19711101,male,0,2-HH
6834,#NULL!,19680401,male,0,2-HH
950601,4828.27,19720101,male,0,3-HH
154837,#NULL!,19640801,male,0,2-HH
